question_id,method,selected_slot,selected_source,automatic_error_type,correct,expected_columns,candidate_columns,gold_columns,candidate_rows,gold_rows,difficulty,order_sensitive,tables,sql_feature_tags,candidate_sql_sha256,gold_sql_sha256
Q102,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,756AC11DF6E64291CEF00436D16F2C71BEE3E2528ADE39736324405AF9C1357D,B91FC88F8737230FD282F58A0C69BC42A1DE8D99665299EF53B09E57C7512DE1
Q103,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,4459A79CF8F06B0C88429A6F9979A5FF1463872572509E5818A3DD7A12E12927,C386265AAB4973D3DC9FBC7633211E0BC9312C72B649097932B1819450C922BC
Q104,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,0,0,medium,1,assets|work_orders,filter|join|order-by,9E8BB4E8FCC5179D3308D35EA0F3FD3961345B38F842B47A90BCB6FC0E620FA3,41AF7A63B404C8F1F460E26A3EAC59A9A25A503835E2A473A9C172D2FF945282
Q105,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,88D49B119B86DE5B4774AA92543FD67CD1E0A25D842C4DB034E4CD8E63B7D6B7,9A87A0113FB5B583C3E278A16AB9681F3380F6F743363449CD2E9606D64555CB
Q106,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,828AAB6E7AC58A3C80C425656A40B9BC123F86CD2768F7CAB10BB556A1DF2995,ABC385CDC88056C5B240CBB1CBF71D84FA00AAF5F2D1A0016012A05C9FE63AA9
Q107,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,0,0,medium,1,assets|work_orders,filter|join|order-by,251FB58CD353AD66B9198128445EF0EA7ED19B8B785EAC9EDB4FB68EC4EE3D2E,92CD6A92EA310D3EF3D24DF6FD0EF1DB23D6F439F5C40EBD548AD297CC29C55D
Q108,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,19FBE8D7687FDD5C10AB5F80ED947C5ABC236717697DA7DC9CE24C81EE9D7472,CB6B1F12686B8F23DE9AB1A591B17B55257DC5B84CF97EDC158E742AB5593C4D
Q109,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,47638FC21B63DCFA5AE61EDD6C501881DAF5E535CC2961D88D57471A9BC41017,CA891F2337BC1FABC1EDA04BF4318D3BD5F81EE4556115D682E97ABE45439A62
Q110,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,0,0,medium,1,assets|work_orders,filter|join|order-by,50B3324241B4CE3DD9EE40F53A50F42D933C67AD22B282F6819423987267D9C7,1F87F45858C889D3425AFBDDCDEB10D5915FBFF7D93B3E5A204717DC800E1499
Q111,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,F705AEAE0AB1460A6D757816F45ECCC0B4D740D1DC6A7D1FB0C12B3183456C2B,82F9129BF81A30B5E70DD063E12B3D72E1EF7A64810C18CFF2A4489065CD6614
Q112,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,C6DFEDA9F3CE99B378C6AAA3270125CD10D409CA38E186EDB862624A5F5FD4A7,A8224D1F700D864B9A1A7ED63F945DEFD172078F0DC7A07137B6AA3A15658BA4
Q113,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,B991D56DC02D379D496973F25E925500E2CE82239A06A514289288BB63317C21,BCF472BEA807A36A0A6146014EB6B342D54472212ADC8E37F45C09ED82DF1DB0
Q114,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,B16B41531E1C5C40A08BF8EA25E9B12793D6B3803FB02099E793BFB2EE3FA500,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q115,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,5C271A4072AE1F8A2EC4B47127C605A9BD8008B9A74E1526FC8A3F2D7F483AB5,9FEDD4D8A154A5979AB6353D353EF5729594B3018ECE5AEB20824FCC6C1D9A94
Q116,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,6,3,1,1,medium,1,assets|work_orders,filter|join|order-by,6A7CBF348F03FC681484C74E8C3701CC6CB234341223BA0C29AB70543373F88E,9C493A195F29C0AB271B65A6DE85273D13DFE693DC84B3DF1755BBEC92C8150C
Q117,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,69B3FD42EC4FBEB346C030F11F0DC03930B3B68DC75F5916F4258256A59318E6,ADDB11C32923185E4B1B5D4FAF244BB15F14A267EB51F4A4E1042B99C6CFAC41
Q118,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,C06BF35A4A07228B0B6F2FE9166B2718AB49689700A5DBFEC92E66CE9CD53B18,6C2CE94927FE1ED8110277B2991EB547D2F0DED199533691FF05F7A8AF570602
Q119,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,FA0D1B13F7E2440622C88463B47B51EBF1C4F1A2797AA986D612881F2CF1CAEA,235D55B60C02355C29746D04A7A4CD7F52DF41E442EE169FCD3F3A03CD004476
Q120,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,EA39C2E9C9668E845FA723E5EDCD4FD41D7B429D2CE8F614743D92B1C80DB141,C538A82A512A0972EFCFEF46D832F24EDA184A51136A4E6375FC335EB27B5DE9
Q121,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,8C3FE4799451CC2FF7205FF0EDE22E4188F56F0CD1E1A9C1C5DF7454D0334BF9,38D2BE7FBE3C6C649A1B5FA80ACBEEF334758BA2C540752007AC4561E174B1BD
Q122,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,4DC00026176930FF7DA084855DC1BF34B7CE9CA9B686D53E6CF7327A9F37BE95,F39EF13DC8ABDEE58F9EB1B202C277013B7B800B148381AF26EA6775491ECF7E
Q123,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,02E00681CAAD11E42C0C2D6974B60772659B756C7ACFED455D527B0C4A578862,1BC2E46D210D620AAF5C84F771E1E5581E2642CE844524674C2B2F589DC9FAB2
Q124,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,0B1400F6A6A8C41E1B7959102B08C8F66201BDFC9D98A08023B6E8DE2512A15A,A290DB31E66C08B49FC8C381F2F60A0BD658ACBB2AEA91A4A5C96575AE60160C
Q125,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,00A6A4B0E3169545EE626B80021ACC628DCEB996FC9A10D5E19502157F086FFC,7992EEE72D9FD9518655D7883286F6CB288BED666AD4716BE67643D7CDF04F5C
Q126,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,3CD55E9F6C50137BD061F7CACF58AC462854DCA63BCD4FF8A094354291CF2FB6,51DCC1CF59797FDB8D524E21A8085A4B1C32D7753B2428EB1AB377F9CD3DC134
Q127,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,3,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,810243E8DB0433F47E2CBC4839A9908030DCC8C5774C1E176F2AD034EEC7C210,A117A0E5D5CA594A8D37A55430C71E3AD7C33D86B2891BF2E96A4297744253E1
Q128,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,8F91777B465CA6D253E60FA7E7D6DDBF98CD2687D696BA4839F2108CA620D6C9,BB81A8F11DA0187DA28E4D6AD68735970ACB5A2AFC07414BD2427DB0A369C598
Q129,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,776CFDD72FC5388619D44DCE6555DD89F899773555F54F260FB73C36306344AF,8CA57CC09F45306A7B17C7CF6513E8374167574D8555012E6AE7FF89181B04E5
Q130,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,6,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,BC8C5396D25C2CA1811EE1143E55132D3940A30AA5A722F7A7697349BB573D3F,66009698E99F05D64B9A5E5BE82CA02620C032CF817352FD25624D9FA0493B18
Q131,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,223DEE7C8DF83D00B969F43E89CF9DD60362ED354FB528EA9585BF98396F7C9B,926DAC82557721913B5B755DEF4E6D7902333789F9AFF24165E7D060F583B4D1
Q132,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,F38A3F0C58F6E2A6B684A252D0680FED9BA1EF286DDE6D8DD6BC35FDF2EC5F0F,87F227DF6F9A9C2278171B0FA86333BBFED04EF17B9C027C1C384F7A5604A920
Q133,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,7C85FE5EFEA87042EEF89660587B1DF8C35C0A21DEF38B58674FCFCE198C1C92,82FFD9A8D5E5FC223E7AF549EE3F28D5BB90775E46E60BED0EB7EC4181944C36
Q134,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,2809822C0EE05D06A953B1631684DD86BB446EF38218D0197D7372B2CC1FD69D,5868892DB40C5387F6F38780322F8B7726F2AC0E3807C27476D38BCC6BEA2C96
Q135,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,170F29E90086F85E9A87C3C196D6FF6E3FB691D37E98F64FA83A33F2D457EC69,B6590CBD8A77D19F0637FC55A4B7B4C4D010F580907B133F89B6908F4387E40E
Q136,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,2B06D7496B676D74FA091F386C3474E188D329370E839EE7F739CF440E312A5B,FD0D4C193FFA8524DA8C0A9C846DBCC039FA29FDB7034474E85704812AA3FF03
Q137,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,A65450E5D317B461C09B798F8C658230C1E3CEB17E01457AA9D027FE588CF0FC,C510A4F480C890919D61542527C4484503C79E7F886440DD697CBB05C07933CE
Q138,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,F923B94EF0B542E0AEBFC81B2F7B8A62CCABB6F3E16D083189D60B0EA79DFFC4,E4232AC36C8531B610F07F35323BE6D3CE210DCA9100C1F2AA5B079F951DEE7B
Q139,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,4,3,5,5,medium,1,assets|sensor_readings,filter|float|join|order-by,97270341B5684E784874013E233923485CA0297B38D95A989BAB148281B07E0C,CBD1D3E389EDFEB07D635046BF87B3AC06B895497ABBA66F9042635E26DB3898
Q140,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,4,3,0,0,medium,1,assets|sensor_readings,filter|float|join|order-by,5ED6F4834D5BD9D6927B7EBF839F6B68F3F3566F12BC8A6EF79348B8556A1274,E7AFD864A4AA0E3CAC06A707B65998B52154E8B0F3A5C20981AFEEF477184D24
Q141,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,4,3,4,4,medium,1,assets|sensor_readings,filter|float|join|order-by,12DE0493FEFD4D2A91395ECB424E62ED1DE75EFDA8B58947E7818520162AA1CA,1685D70047643A73A4164ABDE6309B16C601C2977B18934007C18EECDF897710
Q142,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,4,3,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by,3BD998B6BD5053A24B4BF39F263C9E5DE04C65AC30401B9172A2B36C17609164,405A64E16DDAA9687274876C39A48D52B4A8981C6F921FC1CAB143A62FE0426F
Q143,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,3C4F651845C93619B00E894FCDE97841ECB78D929A361F847627F39C1D979BB6,75DB2BB201FC12F0B95501B54A5C07CBFD34967343A841E33BD482D1589E95EC
Q144,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,0FA5BDB9FEA64F94D4703BF9E6EFFF60F8ECF5C2D8AC20E15A6766DF65C1280D,9F8B6C3EB40E1299F3897C588A9B22C155B5A8897050055BD39A5ADC5E8032C1
Q145,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,14B89DCDF5DBDF69FF06F5F9E16772F1A7B121998E1606A24B1BFDDCA01788B3,390831F1EC845FD04FB6ED5180DEF1CD8E9AE34C33AF169FA6EBB1A570445133
Q146,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,E73E10E8282B8C6B34680051CA2C9924F9C0E93AA2FBFD875923BDEB472D3C3B,61E87A91BF90AB9EADE434A189C56C88D06CAD7FDA382159B09FE7AF41EC44C6
Q147,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,4A09463D9486D00C68693F7C0F0AF59459E8A9FBE181CC59CB2D846D3B00B9CD,D02E0B94F1FAFED7347DC9D315E1493221E0DCE9A51FCF196D18A09C6418EAD8
Q148,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,CDB9CE1FC96A875C6715D0B0770F8639F300635064AE8BB47A14D43E89199F59,8F37A6BBC57A9825403293988A515C47DA291EED8AADE2FCAF6A6FA4998FAD9C
Q149,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,C15AAB416DBE8E95D9FD9F478B2F69C4C7E3D39C9060C42D1FD747B7C2124427,F43EC400DA2637333871AA585B3216D15ABF981E6DC60573E2ECE02411DC990E
Q150,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,9D947FC35B61A0F2E3EA6B433D97E0E5C03521EE1FB49EE648CA5FD5DDDB7CCC,A16707C49CBCAB649D990DD702407BC2DE34480945F2A11209859729D2A023CA
Q151,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,7F9489F9D2CAF402EF4D3AAD3CCD7BBB23A4D0D49DA769C9851EBFF05CE0794A,126170C47D2E3CA0EDC2B42E5ADF7D6C5157F26609EF764DB5967463075273BB
Q152,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,BF74327386B4F5BF9D78008D739EE979511082DFD657DAF59CF9BF2C96745F64,A06525F506CC29B994A1BFC5C4AECB3487B191266155C52478ED43FE3D6DE29D
Q153,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,15CC25CEE0E87EC6A6B89E4314BF30F19B6F74198D4FD17A366968B4A0024389,A83E9A730A6AACC9B9088F9771B13AE621E1A63421E10E4E21794BC6AD71F579
Q154,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,work_orders,aggregation|filter,EC1F76CBAC83B49DEDAB06BC020E2C9A55FD415BAB3B77B9FA2037CA66389324,2A59F0DEFDEC674D7BDEC673A9496EE1EB5145624AE7E7C0BE4AC94C13945CC9
Q155,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,3,3,medium,1,technicians|work_orders,filter|join|order-by|time predicate,EA905C67B8493C9307561A1585B2ECABA6409F349BC73E474B4B4696BC6EF221,062CE20811406347D151CA4E22DBA322D05D1B3825E324112DB9CE764FDA29C3
Q156,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,3,3,medium,1,technicians|work_orders,filter|join|order-by|time predicate,6C5E4F8646BC20665852EABCC34F3BAC018D5D857992757302799ABE4BCC2348,6DCF0711BBC668B378E362161CE11344D5B35053FB035999AE360B3E1F2231C4
Q157,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,2,2,medium,1,technicians|work_orders,filter|join|order-by|time predicate,807BD6080F9F2BDA98EDB77EF74E0D9DF60A32E365BFA88FC5BE7427908CE7DE,FB6D8E9E5CA84C5904616D21D33DC95BB0A110D2A95408404D409B67616B3823
Q158,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,2,2,medium,1,technicians|work_orders,filter|join|order-by|time predicate,AFAF8B98087C7E2759622D40124C5B5A448968A6DB241A048BAD799236FC3044,6B05DC20B411F54AAA4035EE49263BDEE0BEECBBD589739B735C27A8DCC4248F
Q159,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,2,2,medium,1,technicians|work_orders,filter|join|order-by|time predicate,BA8ABAB6498FAF7D0AB1D1D230096671455921A99B029880E74CF28DD5B84308,7109EB7A63ACB3C165C8BB10379E0A025AE31BFF7200F2153763B20B858CFEE4
Q160,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,1,1,medium,1,technicians|work_orders,filter|join|order-by|time predicate,5BC63FF72FFF84240C8DBC5D4DF7575C18CFBC20676764BF4A8613151233B8D4,247F64B9CC969BE0FF0892AF528AE7AFE444EAFFD19D28346A343A540BB0C620
Q161,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,1,1,medium,1,technicians|work_orders,filter|join|order-by|time predicate,0137F0C64FF13C69E7E66ACEF5FA91C9006FBA050D778EBAD597569CFC3AE1C0,920742F6A541EF4F368A8CF8A4E81F81E561FCF34A80C168B5320E37DE422F27
Q162,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,3,1,3,1,1,medium,1,technicians|work_orders,filter|join|order-by|time predicate,27078B8B0702A82740E7CCD15320130D600A59E8D6D5985F22971E78B2B65118,34F60EDE10AD27A162D4476A2999FB624150CD870349CF1DB8ADF95733ADB63C
Q163,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,2,2,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,89E4F95E8C6ACDE52620F2754F1E95D96684485B542D6FC4747A683948B6D8C2,25E50AD78502AE74A88196E85FC5B04BB17EBF7C044A0F4DDB8BE7EFC41A7544
Q164,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,06B4D01085B713C97C0688460B870E4C63A14D55347E563D19B60538CC4B74F3,24343308951D9A4AD15EA16AED4C1111DEA20F71C709560A1A63C993D7856E40
Q165,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,2,2,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,88C1ED88945BD4B5618E5C451DBE1E0128DE3BDBCDE0AF5ED34DD388D7E06F46,1AA1604E51FB7FBACDC0F9CD0C147F0969E26C045A6582B8B193F8626030BEDB
Q166,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,33843AC1FF7D1A228A741E7A62D39DE3EAE6F00C8994AC0FF128F0DE15BBCE3D,78C08665536FD82F0BB63C2D88909519E4E43FC25ED33C6E46137CF02AC686B0
Q167,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,0D4D9A3EA5375D6389F9B6B2DB446C928948C14D72FE342A9185368A88B14B6B,1E4FC9DD39EF57631E9B8DE55D11073E1ED623CEFE82A9BFCD07854B13A499A5
Q168,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,208953B2192650D17AD0CFE339EE58484AEFEDBF853402165378C8FC752BB63A,23548329609A5AAB25EA63FAC74151F5E12AB062172F1F2941A475D547C8229A
Q169,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,1,4,1,1,hard,1,assets|grid_topology,filter|order-by|self-join|topology traversal,09E9DDB0809884427DC05F49F1171110CE35015928FF7F4D371E889EE145EBF6,CD7DEE4A8CD4D34D8182656ED8B8B804E2FB847D9A87EBB4DE189B88CCFA95F2
Q170,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,3,3,easy,1,work_orders,filter|order-by,F17E88597773BDB3B61823853EB76944E9CDA54AB449C34DD621EBB892B03C31,9B7C311EEAB47AA56F563E23732784E6F465A71E4F47F0BE48002F605883C7D4
Q171,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,2,2,easy,1,work_orders,filter|order-by,0192E85D3EBD600F7315C54B2291914BE485E564F56BDA05D43EB4A8E1F8D18F,844EDC49F7A38982CF8AD0B041D6DC6D095877F633AF52344098008FC3A4C348
Q172,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,1,1,easy,1,work_orders,filter|order-by,8021FC2FBDC85A82C2E2F84939522A17A0B902863197E83399101ECAF68CE29A,4D4E7AA98D6EC5812C22119C7899C87B69FC97F7A572C809C4BEC64D0C7265AD
Q173,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,2,2,easy,1,work_orders,filter|order-by,64FD877C8399C2B600BFF0DACFB27522518B0C5F84F20AF965A5D119169BFD36,CB010710A9965B256BD2BDAA71AF8B3CA3EBF649A754731CCB1CE356AD6C0908
Q174,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,2,2,easy,1,work_orders,filter|order-by,3A527A0AE7EEA773E470E2C1F7AE2F0E26D55A04275AC3C0E2671DADB993AEC0,23308ACB2435B92AF81B85E120A177C950FE3E25BC5714691826DB364C70788D
Q175,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,1,1,easy,1,work_orders,filter|order-by,D9C2228451A4298C58C9125FC7D4C5E8645040B70FC184A543FA46370705DAD1,6D6450176EC9584C7E4A6FAD27AE50AFF27DA6820B61256BCBDCF1C25147B608
Q176,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,2,2,easy,1,work_orders,filter|order-by,6B5DBDEBC5881594133AF026F8FAEC16CB2447471055E7CB164276ADA9EF4022,5BF700F629F5C03DD89F4DFE573E51E3842E624C2EFB6E70AF7C046B49D57A4B
Q177,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,1,1,easy,1,work_orders,filter|order-by,8D43202B8F7A01D9D6EED6A5CBB144728C69BD130140D14D687CB9D11A5DCA50,79BFDB10B9BB031FD2889DFCA3C94F7332770252CC15465B3D37207F9AAD157D
Q178,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,candidate_shape_mismatch,0,4,8,4,1,1,easy,1,work_orders,filter|order-by,62BD2825F4B0556EAA98A275B3E842DB17A09FA7620C08B2566A692DB287B103,CE5977974313A0E798D09744F8FE4FEAA958C0F2287C43B4CC8B69292DC6101B
Q179,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,AA8F8DF11BFDDCAD8828776EEEFBDB7D2031DD3073C621984281D99B4FDF4A4D,F0ED8EA714C8C0B275180E9FE64FAC0C47F5D8F5AF0C098B34C57957C468FF55
Q180,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,BC12A70CE4C75F6663ACB5D762E7E2A9A2CE1A37650E7763F990FA4F2AEF37A9,A81C2E54E08F172544EB63242B016F9D2C4E951F10D2F903E3A18C7549C9D289
Q181,qwen:F00_Full_NoShape,C000,qwen:F00_Full_NoShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,AB55D0A587418E239FA6DE42F4C04E2E510233171A514E5A0660A42B4F806566,D30540D8BBE3F71B6F9F61D1E657B286E4509F85FD7DF16F841DEA90F15893BA
